active_sessions,crc_errors_per_second,buffer_memory_utilization_percent,unplanned_restarts_last_24h,dropped_packets_due_to_buffer_full_last_hour,target
2036,0.00466,63.3,1,71,0
1062,0.041933,76.0,0,96,1
3105,0.003924,79.2,0,10,0
3906,0.00202,28.7,0,15,0
982,0.03497,82.1,0,88,1
3940,0.029019,44.0,1,20,0
970,0.043283,67.0,0,58,0
4711,0.000459,45.6,1,29,0
3085,0.001629,94.9,2,3,0
965,0.005508,17.9,3,5,0
4409,0.002062,67.5,0,31,0
3303,0.004524,57.7,0,39,0
2997,0.001382,17.3,3,84,0
2344,0.006097,6.6,0,20,0
118,0.017904,90.6,0,105,1
741,0.004337,15.7,0,10,0
3183,0.000991,18.7,1,56,0
429,0.005588,97.8,0,20,0
965,0.040898,71.7,1,53,0
873,0.003987,25.0,1,10,0
4587,0.020909,59.1,1,34,0
4832,0.018528,53.4,0,27,0
2454,0.030378,84.4,1,12,0
3438,0.015612,72.9,0,34,0
3618,0.010776,83.2,2,33,0
3042,0.01942,21.2,1,52,0
2667,0.000787,64.0,0,19,0
1774,0.006214,4.0,0,32,0
2783,0.045334,6.9,0,4,0
3480,0.014679,71.4,0,84,0
839,0.032722,2.4,0,30,0
1645,0.015125,58.0,0,20,0
4664,0.070561,89.3,1,114,1
2359,0.01226,38.0,0,91,0
1235,0.014292,4.5,0,6,0
973,0.007406,71.4,1,22,0
4655,0.025802,93.0,0,17,0
2400,0.017432,71.7,0,3,0
851,0.018572,57.8,1,67,0
953,0.011178,23.0,0,26,0
3832,0.003632,1.5,1,22,0
2383,0.000363,69.5,0,17,0
1429,0.027435,23.1,1,20,0
577,0.036383,100.0,1,136,1
2826,0.00354,46.6,0,80,0
3191,0.001615,53.1,0,38,0
4330,0.017692,75.4,1,55,0
4605,0.018111,77.9,0,49,0
1369,0.045492,75.7,2,88,1
4281,0.046518,100.0,0,167,1
2703,0.004557,98.2,0,59,0
1569,0.003625,94.7,0,45,0
477,0.012506,89.6,2,97,1
1780,0.017934,70.6,0,4,0
341,0.000915,66.3,2,51,0
1019,0.009963,10.4,0,64,0
169,0.007013,27.1,0,27,0
4024,0.00748,0.6,1,36,0
2186,0.026134,13.7,1,54,0
2107,0.000321,43.9,1,15,0
900,0.014845,14.7,0,20,0
2879,0.000535,90.2,0,22,0
855,0.000389,80.6,0,11,0
2095,0.005618,7.2,0,21,0
1421,0.000652,24.9,1,7,0
2430,0.015566,81.9,0,52,0
209,0.007541,80.3,0,25,0
1116,0.01209,100.0,0,23,1
3965,0.000413,99.8,0,10,0
124,0.009485,97.6,0,66,0
2938,0.016405,41.0,0,32,0
837,0.005759,25.0,0,44,0
279,0.008087,75.8,0,9,0
331,0.016086,29.9,0,58,0
2017,0.009429,80.6,0,86,0
442,0.002546,53.4,1,15,0
4672,0.009495,79.4,0,31,0
2723,0.009896,27.6,1,4,0
554,0.013247,50.8,0,38,0
4484,0.009699,56.4,0,42,0
4725,0.034816,94.3,1,79,0
2376,0.002198,26.7,2,1,0
695,0.030178,93.7,1,18,0
3974,0.007729,80.5,0,19,0
4630,0.011146,73.1,2,24,0
4597,0.001048,78.7,0,101,0
2769,0.00479,60.5,1,12,0
2235,0.01467,24.4,0,47,0
4064,0.012273,18.9,1,41,0
1665,0.035804,100.0,0,184,1
408,0.00791,72.5,1,46,0
442,0.000924,21.3,4,10,0
535,0.054862,61.5,0,30,0
276,0.022759,44.8,1,14,0
238,0.000213,15.9,0,23,0
293,0.019565,53.2,1,36,0
3357,0.025186,28.2,1,33,0
3335,0.004363,9.6,1,24,0
1042,0.012712,46.7,0,26,0
4720,0.005836,59.0,0,57,0
3979,0.010649,4.7,1,25,0
3213,0.00416,40.2,2,38,0
3062,0.003894,25.8,1,88,0
4936,0.005524,3.1,0,38,0
1053,0.038242,22.1,0,83,1
1402,0.017787,13.9,0,65,0
3481,0.004288,18.3,0,15,0
2980,0.005111,80.3,0,8,0
2287,0.022448,43.9,1,10,0
4987,0.006864,14.7,0,17,0
645,0.007858,10.0,0,9,0
2027,0.03135,29.8,0,105,0
4252,0.070023,88.3,0,31,1
104,0.024855,44.2,0,135,1
3581,0.00641,16.0,1,43,0
3353,0.065196,50.8,0,75,1
1462,0.004658,55.5,0,14,0
1920,0.004645,3.0,1,72,0
2763,0.00217,62.8,2,3,0
3038,0.001214,39.5,0,22,0
1373,0.013482,1.0,0,46,0
3426,0.014698,67.4,1,54,0
3759,0.034742,71.2,1,9,0
3045,0.014846,62.9,0,13,0
3118,0.002789,34.2,0,2,0
1231,0.000409,53.0,1,11,0
4863,0.042293,38.7,1,55,0
2736,0.004162,70.1,0,8,0
3129,0.003739,58.4,0,0,0
3119,0.02364,8.2,0,29,0
4477,0.008797,64.3,0,23,0
3259,0.002419,68.7,0,4,0
353,0.061829,51.6,0,177,1
428,0.084379,99.7,1,65,1
2691,0.000907,84.3,0,13,0
2930,0.019823,17.5,0,63,0
3144,0.004951,90.4,1,54,0
1520,0.007425,44.1,0,36,0
3501,0.024629,72.4,1,53,0
2992,0.058229,87.5,0,79,1
754,0.00304,50.5,0,87,0
859,0.046145,50.3,0,106,1
1898,0.018661,99.1,1,56,1
3071,0.008251,23.1,0,38,0
4611,0.000137,25.7,2,12,0
3526,0.005309,36.2,1,10,0
354,0.000762,85.9,1,18,0
3923,0.017928,99.8,0,65,1
1976,0.000408,22.0,0,45,0
2857,0.038429,91.9,0,125,1
2724,0.002354,25.8,0,78,0
4221,0.00398,97.1,1,144,0
3104,0.020406,59.7,0,45,0
4616,0.013715,0.7,1,1,0
3834,0.002472,3.4,3,43,0
1344,0.000746,14.7,1,18,0
1108,0.012576,18.8,1,4,0
4414,0.004954,76.8,0,122,0
1610,0.040198,29.2,0,69,1
2059,0.005893,96.9,2,8,0
2608,0.004247,63.6,0,17,0
4858,0.006,69.3,0,45,0
2782,0.024958,34.7,0,74,1
1089,0.048119,100.0,2,68,1
4384,0.00051,66.8,1,9,0
354,0.007426,86.4,0,75,0
4263,0.000334,95.6,0,32,0
4811,0.006319,12.6,2,20,0
4552,0.021653,9.7,0,59,0
355,0.048305,91.8,1,61,1
1107,0.026949,86.6,2,28,0
1855,0.058505,63.5,0,101,1
2671,0.027205,36.6,0,48,0
4008,0.014154,65.3,0,56,0
3097,0.001092,30.6,1,72,0
2903,0.002629,23.8,1,26,0
3865,0.005012,48.8,1,70,0
4479,0.001865,21.6,2,61,0
3483,0.00683,48.4,0,30,0
198,0.029808,100.0,1,67,1
296,0.052792,90.7,0,159,1
2629,0.005687,94.2,1,50,0
977,0.02945,88.2,0,112,1
1968,0.028458,35.5,1,44,0
2765,0.020955,81.2,0,67,0
1488,0.00234,92.3,0,18,0
2515,0.006852,94.7,1,23,0
669,0.004273,68.3,1,86,0
2737,0.005106,21.1,1,33,0
1165,0.004475,4.0,1,81,0
521,0.017508,14.7,0,28,0
2983,0.006017,96.6,0,18,0
1304,0.028346,53.5,0,72,1
644,0.075494,99.3,0,124,1
4266,0.000619,46.5,2,16,0
3739,0.039745,77.8,0,105,1
1323,0.057136,13.3,1,68,1
3272,0.001639,25.0,0,17,0
867,0.009455,43.6,0,21,0
3757,0.002737,63.1,0,40,0
754,0.020204,17.2,0,38,0
2546,0.003962,76.5,1,44,0
320,0.003991,36.4,1,25,0
3766,0.019721,93.7,0,167,1
4377,0.002028,9.8,0,133,0
4502,0.037456,78.0,1,29,1
2669,0.005389,29.3,0,48,0
1113,0.004364,79.5,0,10,0
2151,0.007442,40.2,0,45,0
4085,0.009154,66.5,0,60,0
4999,0.008362,93.4,0,28,0
4410,0.010618,2.1,0,43,0
3119,0.003678,1.1,1,14,0
3781,0.001352,77.0,1,8,0
1543,0.014305,64.6,0,4,0
4296,0.019023,29.3,2,27,0
3110,0.002971,49.4,2,10,0
672,0.005227,4.2,0,4,0
1432,0.006903,19.2,0,78,0
4853,0.007621,42.4,1,7,0
4102,0.010773,83.4,1,54,0
3234,0.042361,53.8,1,103,1
4186,0.012783,58.6,1,4,0
325,0.00064,87.4,1,15,0
4300,0.006317,30.9,0,18,0
2097,0.043587,83.7,2,32,1
871,0.055328,93.9,2,70,1
4624,0.001614,20.3,0,142,0
533,0.057562,48.0,0,186,1
3199,0.022008,98.0,0,12,0
2829,0.014754,98.3,1,42,0
3507,0.005302,22.3,2,18,0
3240,0.002032,6.6,2,35,0
965,0.047865,35.0,2,76,1
2893,0.0076,39.8,1,74,0
3011,0.050245,56.4,0,106,1
2515,0.038757,74.6,2,50,1
350,0.004084,90.0,0,198,0
3857,0.042364,33.0,1,37,0
4756,0.007378,85.0,0,80,0
1018,0.001516,9.3,0,56,0
1273,0.00248,4.2,1,64,0
3303,0.006577,50.4,0,41,0
532,0.000434,6.0,0,12,0
935,0.006209,39.2,1,71,0
2346,0.016406,95.5,0,94,1
2362,0.031715,32.6,0,103,1
997,0.004384,70.6,0,66,0
3732,0.040483,30.2,0,20,0
4667,0.001994,4.5,0,53,0
3915,0.00894,55.7,0,86,0
346,0.00094,83.5,0,142,0
2529,0.013237,40.9,1,30,0
1090,0.052502,61.7,2,10,0
3410,0.0171,90.0,0,17,0
1026,0.008113,79.0,2,34,0
3538,0.006631,19.4,0,3,0
2707,0.01802,73.3,0,42,0
1174,0.027485,50.2,2,41,0
4122,0.045288,74.6,0,33,0
3899,0.005051,49.5,0,104,0
4884,0.047014,12.8,1,113,0
3251,0.001695,57.0,1,26,0
3538,0.041091,56.2,1,135,1
4673,0.047751,56.9,1,87,1
3591,0.037722,94.4,1,113,1
806,0.014607,89.5,1,69,0
3164,0.019168,45.4,0,89,0
853,0.015091,45.6,0,54,0
687,0.009971,51.5,0,26,0
1434,0.007215,52.0,0,32,0
1947,0.028825,100.0,0,107,1
4034,0.004957,64.9,0,27,0
4026,0.018408,27.7,0,59,0
3417,0.011307,53.2,0,60,0
4120,0.011967,62.7,0,25,0
3255,0.007677,64.0,0,96,0
4402,0.034631,72.2,0,103,1
2298,0.002904,17.8,1,27,0
264,0.03506,17.1,1,35,1
2098,0.015035,33.8,1,50,0
3157,0.006787,42.8,1,38,0
2184,0.022002,6.2,0,5,0
4528,0.004253,81.5,0,16,0
502,0.00461,34.4,0,4,0
513,0.021958,91.4,0,50,0
144,0.006243,15.4,0,9,0
4257,0.007259,5.7,1,4,0
2567,0.014699,62.7,0,111,1
967,0.003239,18.9,1,74,0
118,0.032288,100.0,0,37,1
464,0.001277,1.0,1,77,0
3932,0.021142,41.3,0,9,0
679,0.015105,92.7,0,22,0
645,0.002116,38.4,0,65,0
4250,0.011842,9.3,0,18,0
4973,0.029017,36.0,0,111,1
3139,0.00204,49.8,0,11,0
4237,0.003191,18.5,0,20,0
4144,0.005259,46.7,1,16,0
4426,0.012015,83.6,1,32,0
552,0.010181,87.3,2,16,0
4061,0.007598,4.9,0,5,0
1481,0.014628,16.1,0,51,0
1567,0.056847,36.3,0,80,1
2838,0.00962,59.5,0,4,0
1316,0.015464,36.1,0,62,0
980,0.004069,84.4,1,73,0
3914,0.049192,86.4,0,143,1
3249,0.009543,10.0,0,33,0
184,0.01728,62.5,1,40,0
4244,0.007903,11.3,0,36,0
1268,0.002465,25.5,2,84,0
4264,0.007818,17.8,1,19,0
3229,0.004638,17.3,1,24,0
3745,0.011957,61.6,1,79,0
2626,0.006459,56.4,0,40,0
2967,0.018086,17.6,0,59,0
3616,0.047343,100.0,0,72,1
3467,0.054533,53.2,0,211,1
2294,0.002448,9.7,0,31,0
3655,0.041509,12.1,1,28,0
545,0.018431,58.4,0,55,0
3726,0.041799,100.0,1,59,1
4116,0.004008,57.2,0,39,0
3975,0.007671,94.9,0,12,0
3437,0.001475,44.4,1,25,0
361,0.007732,43.6,0,36,0
1948,0.001577,50.0,0,28,0
4125,0.008053,69.7,1,52,0
2366,0.010462,36.8,0,24,0
191,0.022242,93.5,1,125,1
4322,0.006902,2.9,0,4,0
4275,0.020847,44.0,0,118,0
3409,0.037009,59.7,2,190,1
1082,0.015689,60.7,0,61,0
3543,0.001872,27.6,0,35,0
2633,0.034008,52.2,0,103,1
793,0.002053,48.5,0,18,0
4220,0.014484,68.7,1,16,0
255,0.005194,77.4,1,7,0
3688,0.020598,73.8,0,50,0
1912,0.007438,34.2,1,151,0
4214,0.000225,99.9,1,27,0
1507,0.051068,99.3,2,129,1
1316,0.001168,26.0,0,37,0
1510,0.015577,19.5,0,56,0
3597,0.00184,31.4,1,33,0
4472,0.037062,53.5,0,91,1
4940,0.06255,90.3,2,56,1
651,0.049139,84.8,0,204,1
3494,0.004643,85.1,0,55,0
1276,0.017684,27.2,1,5,0
4834,0.002117,59.3,1,38,0
4432,0.041427,34.6,0,73,1
1097,0.010715,10.9,0,69,0
4176,0.002141,68.4,0,48,0
2831,0.003603,14.3,0,78,0
4037,0.001413,66.8,0,26,0
4152,0.004828,64.8,1,9,0
472,0.002277,81.0,0,13,0
2348,0.010328,14.0,0,31,0
948,0.052039,78.3,0,27,0
2656,0.029095,100.0,0,82,1
2422,0.007785,85.1,0,7,0
603,0.042157,81.7,0,56,1
3289,0.024558,66.2,0,20,0
802,0.007052,42.2,0,41,0
3725,0.007846,73.1,1,37,0
414,0.00638,72.4,0,24,0
2476,0.003132,63.1,1,41,0
1140,0.000577,79.6,0,6,0
4478,0.042984,57.3,0,102,1
3090,0.00054,12.1,1,53,0
357,0.007996,55.9,0,76,0
674,0.003671,26.5,0,43,0
4769,0.007627,38.4,1,126,0
1652,0.001442,1.7,0,56,0
4618,0.026976,38.3,0,30,0
857,0.060747,92.9,0,109,1
2910,0.002107,54.3,0,78,0
1204,0.004207,1.0,1,59,0
4624,0.009506,47.0,1,49,0
3559,0.001006,29.1,0,24,0
4092,0.004378,47.8,0,34,0
303,0.002892,40.5,0,68,0
2875,0.024712,93.2,0,30,0
2432,0.01914,4.1,1,31,0
2092,0.046027,73.8,0,27,1
2343,0.007347,85.1,1,22,0
406,0.059344,100.0,0,89,1
1787,0.026946,17.8,0,6,0
4209,0.034845,53.1,0,48,0
1960,0.00134,4.4,1,70,0
2061,0.00175,49.9,2,38,0
822,0.011293,12.5,0,87,0
879,0.047694,91.5,2,63,1
628,0.019959,22.6,2,52,1
4993,0.00064,51.3,1,6,0
443,0.0219,52.1,0,5,0
3886,0.020316,97.2,0,13,0
3782,0.00442,65.5,0,25,0
308,0.022169,28.8,1,52,0
4836,0.009006,24.1,0,32,0
3506,0.016394,12.8,1,46,0
1411,0.005576,75.7,0,21,0
2399,0.001204,69.1,0,60,0
3436,0.04271,75.7,0,105,1
2047,0.006112,4.1,1,27,0
1019,0.008006,76.3,0,61,0
2144,0.001116,64.2,0,14,0
518,0.047562,96.4,0,21,0
1849,0.002799,58.7,0,17,0
2942,0.002213,30.4,0,102,0
1199,0.007482,38.2,0,65,0
3492,0.007705,17.6,0,13,0
2872,0.025197,84.8,0,74,1
2580,0.014779,70.8,0,99,0
1645,0.00727,20.1,0,36,0
1170,0.009408,15.8,1,7,0
1950,0.012864,7.7,0,25,0
4298,0.000253,91.2,2,38,0
3039,0.008455,23.3,1,7,0
2003,0.021558,34.4,1,45,0
778,0.000175,28.1,1,22,0
1088,0.015654,49.1,0,175,1
2575,0.026068,71.4,2,120,0
1707,0.004356,87.1,1,32,0
2969,0.006138,18.3,1,65,0
1602,0.039922,68.6,0,8,0
1889,0.01336,46.1,0,91,1
1525,0.048621,100.0,1,62,1
2540,0.01962,29.9,0,37,0
2142,0.020285,0.7,0,6,0
1378,0.006388,51.6,1,31,0
2694,0.00722,15.1,0,49,0
4789,0.018067,4.4,0,20,0
2536,0.058055,74.9,0,43,1
3903,0.003081,73.2,0,70,0
2305,0.00017,46.1,0,16,0
1127,0.006534,67.7,0,23,0
3639,0.019584,53.8,2,12,0
3583,0.022618,63.0,1,10,0
2341,0.031287,59.7,1,25,0
2865,0.021166,66.6,0,27,0
1273,0.037295,27.7,1,96,1
3330,0.005881,26.9,0,25,0
3450,0.01491,44.0,0,21,0
503,0.013464,44.6,1,24,0
2825,0.007725,77.4,0,73,0
3482,0.000914,36.7,2,59,0
4263,0.026048,16.3,0,28,0
187,0.031425,39.0,1,174,1
1258,0.004515,21.5,1,54,0
4373,0.009931,73.2,0,9,0
2957,0.011204,47.0,0,44,0
1481,0.002366,70.9,0,19,0
4781,0.018136,41.6,1,101,0
2164,0.003424,89.0,0,4,0
2474,0.002066,98.4,0,1,0
417,0.005215,67.0,0,9,0
1602,0.013114,86.4,0,12,0
2142,0.033656,50.8,0,9,0
4698,0.01657,93.5,1,8,0
2122,0.028192,83.2,0,46,0
218,0.001515,99.2,1,12,0
809,0.027411,70.5,1,54,1
3657,0.036509,87.7,0,109,1
4240,0.003429,54.3,0,18,0
4509,0.017606,25.9,3,81,0
3350,0.011147,35.5,2,17,0
517,0.060716,100.0,0,112,1
2703,0.002941,5.6,0,51,0
3954,0.006651,59.1,0,43,0
1201,0.006956,37.2,0,28,0
4521,0.034629,43.9,3,196,1
3528,0.008918,88.5,0,46,0
2361,0.005857,85.4,1,52,0
4269,0.005919,59.9,0,15,0
3734,0.004506,27.3,1,58,0
608,0.023104,60.3,0,147,1
2479,0.007383,40.8,0,13,0
3264,0.046498,47.1,1,163,1
787,1.3e-05,10.3,0,120,0
4852,0.003681,54.3,1,3,0
1392,0.026618,38.9,0,109,1
4005,0.005,66.1,0,79,0
3175,0.001414,31.9,0,17,0
3309,0.007086,43.1,0,18,0
424,0.030679,12.0,1,88,1
2093,0.009948,99.3,1,27,0
4076,0.016284,50.8,0,16,0
4912,0.006015,2.4,0,37,0
2870,0.007321,54.1,0,75,0
4472,0.016628,87.0,0,47,0
2683,0.005581,77.3,0,26,0
3657,0.012093,70.1,0,26,0
3687,0.005702,13.9,1,33,0
251,0.042295,73.9,0,127,1
1054,0.01428,76.6,1,105,0
4454,0.001922,57.2,1,63,0
2471,0.004134,89.3,1,68,0
1291,0.002538,27.7,1,57,0
787,0.004449,24.2,2,17,0
409,0.002619,87.0,1,21,0
1602,0.008661,62.5,0,55,0
3227,0.016003,0.1,0,39,0
4668,0.015446,35.3,0,5,0
3467,0.020394,96.5,0,108,1
3495,0.077631,12.2,2,126,1
913,0.00901,0.3,1,47,0
945,0.005098,28.1,0,14,0
1264,0.018051,91.4,0,9,0
4862,0.051729,100.0,0,147,1
1867,0.013834,51.9,1,34,0
454,0.002183,55.3,0,51,0
1972,0.006317,33.2,0,14,0
2124,0.040576,36.0,0,83,1
2917,0.007013,81.5,0,49,0
3932,0.011503,10.6,0,12,0
4375,0.008866,48.7,0,3,0
165,0.06742,74.8,0,59,1
4366,0.003349,10.4,1,29,0
4190,0.008568,52.0,1,31,0
2621,0.001315,57.8,0,18,0
2681,0.035447,85.4,1,90,1
1490,0.048688,36.7,0,201,1
1230,0.000438,29.3,0,22,0
2586,0.011264,57.0,1,44,0
934,0.053968,100.0,0,87,1
326,0.001325,21.7,0,42,0
3615,0.005446,98.6,0,54,0
4637,0.00216,71.4,2,21,0
2543,0.005371,82.6,0,48,0
827,0.004851,9.0,1,59,0
3786,0.013409,30.0,1,28,0
3722,0.063411,14.4,0,104,1
1136,0.00934,37.2,1,85,0
1932,0.044086,100.0,1,117,1
2840,0.02674,10.5,0,95,0
592,0.011591,56.2,1,39,0
1648,0.000348,0.6,3,20,0
1243,0.017083,71.3,0,10,0
4057,0.002235,19.7,1,54,0
3507,0.008656,13.0,0,24,0
739,0.006285,33.7,0,8,0
272,0.005444,77.1,0,46,0
4454,0.022047,10.7,0,36,0
4059,0.005751,23.0,1,148,0
616,0.000783,0.8,0,29,0
622,0.029307,96.8,0,25,0
2017,0.025324,59.2,2,36,0
2986,0.011534,72.0,1,66,0
2264,0.006309,65.1,0,37,0
2029,0.000975,14.4,1,34,0
4045,0.034099,74.1,0,115,1
2309,0.033851,19.9,0,89,1
3883,0.000711,40.1,0,59,0
2690,0.007709,56.9,0,23,0
4176,0.001745,55.9,0,34,0
1193,7.8e-05,11.9,1,11,0
3980,0.005501,3.4,0,8,0
2594,0.043516,89.7,0,93,1
2679,0.00175,72.6,1,38,0
2588,0.0008,8.2,1,15,0
2885,0.028394,18.2,1,140,1
2858,0.01257,89.3,1,79,0
1674,0.016551,76.9,1,58,0
2473,0.006025,99.6,0,11,0
4090,0.007063,25.4,2,28,0
4945,0.000332,48.8,1,53,0
1193,0.000718,23.6,2,46,0
1289,0.002978,62.3,0,88,0
2789,0.00785,11.5,0,18,0
4195,0.013453,12.7,0,66,0
1975,0.009289,7.2,1,19,0
3506,0.004978,69.4,1,54,0
1887,0.001259,49.4,0,23,0
4032,0.015176,61.8,0,13,0
1707,0.004522,87.9,1,4,0
3848,0.01332,74.0,1,16,0
148,0.007194,46.2,1,18,0
3961,0.013419,98.4,1,15,0
2280,0.023783,45.6,1,12,0
3146,0.025387,11.2,0,50,0
2933,0.007659,99.3,0,4,0
1497,0.007164,2.3,1,18,0
3926,0.003088,55.0,1,23,0
4674,0.027457,30.9,0,37,0
931,0.006123,50.4,0,47,0
2797,0.035888,67.2,1,28,1
4877,0.005669,24.0,1,68,0
2835,0.001359,55.7,1,16,0
181,0.028086,81.7,1,70,1
186,0.030099,34.1,0,177,1
2163,0.004121,38.3,0,42,0
921,0.000743,26.8,0,9,0
262,0.028736,82.1,1,48,0
3839,0.014844,72.5,0,4,0
2497,0.018256,87.1,0,73,0
2032,0.004571,17.0,0,65,0
2828,0.014306,7.4,0,25,0
3635,0.006643,11.9,0,76,0
3546,0.04979,23.6,0,169,1
2890,0.001329,53.3,0,35,0
2807,0.004232,97.1,0,51,0
4033,0.00148,35.7,0,7,0
3485,0.06359,95.9,1,18,0
1022,0.000504,3.8,3,47,0
2275,0.005819,92.7,0,15,0
1682,0.032461,25.8,1,62,1
664,0.003576,91.2,0,34,0
3358,0.008471,5.6,0,40,0
2697,0.001625,94.8,2,24,0
2600,0.015321,20.1,2,18,0
4666,0.004041,30.3,2,59,0
1087,0.008949,49.1,1,97,0
3736,0.012575,38.1,2,17,0
323,0.021986,66.8,0,68,0
450,0.018066,97.5,2,9,0
2028,0.009373,60.6,1,21,0
448,0.004917,72.1,0,37,0
4377,0.006996,8.8,1,74,0
4832,0.014642,62.8,1,1,0
1117,0.021,45.4,0,15,0
2326,0.001096,88.6,1,37,0
4967,0.026418,47.9,0,62,1
4224,0.058375,77.8,1,58,1
2519,0.00565,22.8,0,7,0
1993,0.004038,25.9,0,14,0
3140,0.005299,37.6,2,46,0
2168,0.009234,30.4,0,46,0
1225,0.085433,25.4,0,83,0
3217,0.006792,5.0,1,11,0
4261,0.002338,83.7,1,20,0
4142,0.001777,6.4,0,120,0
4533,0.000433,88.7,1,5,0
2270,0.008183,12.5,1,12,0
546,0.007865,6.5,0,17,0
2758,0.002297,56.3,0,61,0
3462,0.011885,50.2,0,1,0
2818,0.013513,49.1,0,9,0
3583,0.002999,57.5,1,37,0
3044,0.004217,28.7,1,52,0
4476,0.046535,66.3,0,46,0
695,0.004688,50.2,0,12,0
2086,0.033431,38.7,1,151,1
2850,0.006028,82.7,0,61,0
1174,0.015767,72.8,0,32,0
4069,0.061499,51.9,0,107,1
4405,0.011019,84.8,0,28,0
4321,0.039125,99.1,0,63,1
4687,0.028005,53.7,0,47,0
3680,0.008675,21.5,0,46,0
3107,0.002711,91.6,2,34,0
1069,0.045917,26.5,0,48,1
680,0.014201,4.8,0,38,0
2924,0.010523,32.7,1,52,0
4101,0.001958,72.7,0,29,0
1311,0.000526,92.3,5,53,0
329,0.011487,63.7,0,29,0
4384,0.002891,95.2,2,23,0
3285,0.006925,9.2,0,50,0
601,0.013734,6.1,0,24,0
2232,0.008271,60.4,1,50,0
148,0.00087,96.6,0,34,0
3666,0.041762,57.4,0,92,1
3155,0.002476,5.2,1,51,0
788,0.002982,22.1,0,66,0
486,0.008333,24.5,0,10,0
1069,0.007011,33.8,0,48,0
3560,0.002271,4.4,0,15,0
1105,0.000699,90.5,0,114,0
3152,0.001881,51.6,0,31,0
3517,0.041593,67.1,0,33,0
2402,0.006321,6.7,0,12,0
2383,0.0202,5.4,0,6,0
1707,0.018888,58.6,1,8,0
4466,0.053308,94.1,0,32,1
222,0.012265,52.8,0,21,0
1380,0.002141,87.8,0,52,0
3827,0.01166,81.1,0,24,0
358,0.00318,7.6,0,26,0
1047,0.017842,20.2,1,16,0
624,0.019685,74.8,0,70,1
987,0.014834,44.4,1,2,0
307,0.001053,29.1,1,32,0
3482,0.021302,41.9,0,73,0
2894,0.003627,44.5,0,63,0
248,0.010625,91.1,0,22,0
537,0.035259,15.8,1,121,1
2302,0.004562,28.0,0,20,0
3849,0.050632,64.0,0,63,1
3261,0.029474,69.8,0,33,0
4001,0.000421,63.1,1,38,0
4553,0.053022,100.0,1,43,1
3345,0.009393,79.6,0,10,0
4651,0.016467,55.7,0,47,0
2923,0.004843,21.5,0,83,0
4824,0.006384,45.1,0,18,0
3370,0.020314,69.3,0,60,0
585,0.005359,83.8,1,70,0
299,0.00765,96.0,0,65,0
4566,0.000204,60.5,0,41,0
2082,0.001727,52.7,0,29,0
1571,0.010263,1.8,0,87,0
4443,0.012622,7.2,0,137,0
4983,0.008737,15.6,0,13,0
2411,0.001547,5.5,0,39,0
3473,0.005895,40.1,2,49,0
2178,0.004387,33.7,1,44,0
1621,0.006845,63.7,1,0,0
704,0.020428,53.6,2,31,0
3948,0.014955,59.6,1,62,0
3442,0.000877,47.2,0,11,0
1517,0.022101,27.8,1,129,0
4697,0.006382,95.3,0,33,0
3975,0.01362,8.6,0,29,0
3033,0.001509,93.9,1,15,0
648,0.011108,31.1,1,82,0
938,0.002696,51.3,0,68,0
3915,0.005769,10.9,0,39,0
947,0.00017,7.1,2,38,0
4809,0.051111,56.1,0,90,1
4607,0.000966,74.2,0,89,0
4873,0.002741,26.9,0,56,0
4354,0.001054,56.2,0,84,0
4568,0.037803,36.3,3,125,1
2372,0.000295,38.9,0,24,0
3420,0.009617,90.6,0,95,0
2658,0.001516,85.6,1,44,0
4798,0.029034,51.6,1,3,0
4411,0.027045,23.8,1,11,0
2096,0.002555,19.3,1,45,0
3773,0.00953,95.4,1,12,0
1664,0.02757,33.8,0,114,1
4118,0.026851,80.8,0,20,0
1940,0.007402,36.9,0,32,0
3391,0.000442,98.6,1,72,0
2987,0.004193,36.8,1,66,0
826,0.0008,35.2,0,25,0
1344,0.004991,63.7,0,62,0
3560,0.011084,96.2,0,15,0
3818,0.006347,97.6,1,92,0
1165,0.004841,70.7,1,20,0
4871,0.001269,75.5,0,58,0
382,0.00281,56.3,0,30,0
1181,0.001055,75.6,1,3,0
3985,0.016477,86.0,0,52,0
2981,0.001453,48.6,0,13,0
2684,0.009048,62.0,1,23,0
3070,0.004197,53.7,0,22,0
1252,0.002562,56.2,1,35,0
3597,0.010202,89.0,0,12,0
1047,0.006107,35.6,1,51,0
4860,0.005111,20.8,1,5,0
1817,0.008986,45.6,0,10,0
166,0.006758,20.8,2,29,0
736,0.003617,49.8,0,39,0
413,0.008188,90.4,0,27,0
3497,0.011071,61.7,0,48,0
664,0.034625,93.0,0,146,1
1701,0.006271,16.6,0,14,0
925,0.041509,97.5,0,88,1
3770,0.002063,60.2,1,61,0
1125,0.045042,16.1,2,90,1
2351,0.020113,63.3,1,61,0
4857,0.021439,95.1,1,18,0
904,0.000725,7.9,0,91,0
2551,0.005432,58.2,2,121,0
4731,0.008747,91.5,1,68,0
1491,0.001591,1.0,1,18,0
1335,0.0145,63.1,1,32,0
4132,0.013635,47.5,0,16,0
3380,0.023366,34.7,1,7,0
4823,8.5e-05,62.8,1,27,0
4944,0.044419,13.5,1,83,1
3649,0.017555,75.3,0,6,0
4300,0.011104,0.4,0,36,0
4241,0.02248,30.7,1,28,0
1454,0.000589,50.4,0,1,0
1936,0.009087,37.7,1,47,0
